144294.00 191.91 5.76 4.63 0.17 1952940.00 1.86 162.74 -99.75 19.89 32.39 25.89 -6.86 1291040.00 1728290.00
145385.00 268.98 6.05 5.45 0.67 17424600.00 8.48 -145.30 -89.03 208.11 -4.91 -130.16 -33.03 1673120.00 4000840.00
217200.00 286.96 6.01 3.36 0.14 987023.00 1.61 74.59 173.09 216.39 36.51 83.43 29.97 698847.00 902357.00
154682.00 188.60 5.88 4.80 0.26 3091220.00 1.94 17.73 -157.60 -102.07 -9.90 -116.67 60.25 1589840.00 2583300.00
262570.00 190.88 4.35 3.55 0.31 2395740.00 2.19 -16.40 -11.51 -189.83 127.44 157.75 106.09 841952.00 1562680.00
125822.00 228.00 6.24 4.85 0.80 20506200.00 10.22 165.10 -33.55 153.62 129.89 94.18 141.40 1010580.00 3050880.00
106874.00 182.77 4.86 3.57 0.07 731793.00 0.96 96.31 -5.31 -155.25 34.69 33.51 -9.49 611556.00 733597.00
70772.00 189.38 4.62 3.49 0.07 480116.00 0.32 -30.74 118.55 -144.45 21.13 -124.81 -4.38 545266.00 725762.00
49734.00 225.10 4.28 3.46 0.16 973139.00 1.63 -51.40 -177.99 127.86 1.69 -8.34 -31.99 688590.00 867724.00
94324.00 190.05 6.52 3.54 0.17 1188260.00 1.28 -22.42 135.18 -131.69 7.02 -105.37 -54.67 804416.00 1099780.00
173108.00 187.89 9.28 4.75 0.10 1203820.00 1.07 1.71 67.21 -175.45 29.43 36.73 -11.02 1029460.00 1170820.00
269273.00 204.37 4.04 3.08 0.10 585049.00 0.70 -59.96 191.61 -38.20 26.05 -16.60 -1.78 499184.00 601395.00
177084.00 186.71 4.25 3.88 0.29 2656060.00 2.28 177.72 46.56 -33.31 -70.69 88.08 91.77 1006690.00 1843000.00
23286.00 279.47 6.72 5.63 0.25 5051210.00 2.78 95.63 -73.49 252.11 38.26 -0.10 154.70 2206530.00 3745930.00
197617.00 262.54 4.78 3.55 0.24 1480890.00 1.29 -166.22 149.10 138.09 -72.87 73.73 50.53 866093.00 1326380.00
130810.00 178.91 6.02 4.46 0.28 2724110.00 1.90 119.35 -11.44 -132.79 61.83 56.17 13.60 1362710.00 2296760.00
114426.00 180.34 5.50 4.73 0.39 5133800.00 2.56 110.76 -43.57 -135.49 72.46 100.37 123.50 1434790.00 3045370.00
28218.00 188.51 10.41 3.27 0.16 822625.00 0.73 31.25 -82.99 -166.35 -15.93 -10.81 25.17 664312.00 856615.00
106236.00 193.38 16.07 10.94 0.55 34700500.00 3.96 108.28 150.35 -55.36 26.96 38.80 20.85 6628280.00 16591500.00
190490.00 189.14 4.43 3.80 0.50 5547640.00 3.87 -31.62 -129.92 -133.78 -121.97 -66.11 142.76 802328.00 2016940.00
165372.00 205.68 4.99 4.99 0.41 7987120.00 4.57 108.96 174.45 -0.81 -10.35 -140.02 100.63 1556370.00 3381550.00
95302.00 190.94 10.16 7.93 0.47 16197700.00 3.34 1.38 -186.77 -39.64 -18.59 -86.20 65.60 3723650.00 8723820.00
24954.00 191.00 22.54 17.81 1.99 381566000.00 11.87 78.26 -53.54 -165.80 -9.81 46.45 189.84 9986290.00 30651600.00
128426.00 189.38 6.84 4.38 0.10 1131500.00 1.04 16.10 -43.95 -183.50 -6.71 65.48 -62.56 959644.00 1121460.00
164606.00 294.74 7.73 7.63 1.13 75893900.00 13.92 107.47 -32.68 272.49 -45.75 200.58 -120.77 2691640.00 7342950.00
27113.00 240.58 11.00 7.68 0.61 31738200.00 10.68 -111.09 -139.24 161.71 -53.87 -86.65 48.35 3263840.00 8110190.00
138953.00 190.28 4.03 3.16 0.05 589656.00 0.91 -71.13 -167.54 -55.47 -30.23 -93.27 58.07 485365.00 597722.00
97905.00 205.79 4.74 4.28 0.43 5004250.00 3.20 -147.91 -136.22 43.79 -87.23 -71.94 186.34 1094650.00 2527590.00
254065.00 201.91 5.31 3.76 0.09 1045230.00 1.23 -200.25 17.84 18.72 -21.75 60.58 174.51 688092.00 951968.00
275782.00 222.13 5.66 4.88 0.40 7299680.00 4.52 27.23 -174.95 134.15 97.88 -61.49 -135.76 1494650.00 3250880.00
115732.00 188.47 5.74 4.95 0.19 3327060.00 2.56 -36.28 3.76 -184.91 17.70 -95.53 140.17 1644480.00 2513590.00
123353.00 196.52 5.14 3.74 0.32 2255010.00 1.73 -141.87 128.67 -44.00 41.13 94.48 14.26 945065.00 1767790.00
230185.00 188.44 6.03 3.93 0.34 2201890.00 1.78 -55.47 -89.65 -156.19 14.16 23.09 -123.55 996451.00 1848870.00
226993.00 184.45 8.69 5.81 0.33 7180010.00 3.75 -162.47 -34.20 -80.36 16.99 8.32 142.08 2246560.00 4337880.00
10713.00 188.36 4.10 3.78 0.59 4566500.00 3.00 -104.25 111.51 -110.36 -178.70 100.14 46.42 862901.00 1960360.00
202998.00 279.50 5.08 3.63 0.08 815772.00 1.64 61.04 -63.99 265.13 15.28 33.12 -1.02 656810.00 804471.00
15098.00 176.39 5.17 4.74 0.27 4031230.00 3.35 122.41 -59.81 -112.04 150.51 -88.14 -18.27 1553220.00 2657560.00
175174.00 198.35 4.68 3.81 0.16 1351870.00 1.31 -52.18 -190.01 22.77 19.14 -11.63 70.81 911211.00 1266820.00
136153.00 193.31 4.93 3.87 0.23 2039210.00 1.34 -112.92 140.48 -69.89 61.96 37.55 -55.65 1026860.00 1745060.00
264438.00 289.35 6.47 3.31 0.22 1422440.00 1.63 48.05 -58.72 279.23 -14.27 6.06 47.67 763205.00 1200820.00
13993.00 190.31 6.90 5.99 0.52 13865600.00 5.11 -111.52 -147.79 -44.02 -85.01 -14.27 -147.79 2208170.00 4961430.00
275865.00 186.09 5.84 4.06 0.08 700292.00 0.60 -66.96 84.41 -151.73 -32.28 -9.73 -40.43 665633.00 721866.00
44314.00 187.63 4.78 3.97 0.19 1646120.00 1.03 -5.55 -103.67 -156.30 -60.55 -110.94 -20.44 1054830.00 1575870.00
177817.00 186.30 4.24 3.45 0.23 1279840.00 0.98 -81.97 2.48 -167.28 -26.80 101.85 34.30 818150.00 1251220.00
14054.00 276.07 5.20 4.40 0.49 5931810.00 4.27 61.96 -101.68 249.08 -23.87 97.79 -88.05 1138750.00 2695950.00
5734.00 231.37 4.24 3.26 0.12 552242.00 0.73 -20.29 -165.31 160.60 0.51 63.23 17.83 498025.00 564472.00
11353.00 182.63 4.90 3.03 0.21 1894730.00 2.67 -135.81 -17.01 -120.92 -47.39 -36.04 -163.49 629599.00 1197640.00
45338.00 187.69 5.46 4.25 0.28 3556350.00 3.17 -11.07 -100.17 -158.34 60.89 -52.30 -160.51 1251990.00 2287860.00
14618.00 188.00 5.11 4.31 0.31 3062570.00 2.42 -30.08 -91.82 -161.27 7.86 177.72 50.34 1191280.00 2261220.00
88692.00 191.39 4.79 4.08 0.37 3688920.00 3.12 -38.13 160.72 -96.67 -14.51 57.02 149.99 1062730.00 2275290.00
13241.00 213.12 4.60 4.40 0.36 5049380.00 4.29 -125.81 171.28 15.95 90.69 -98.89 87.72 1312200.00 2518090.00
217514.00 188.07 4.25 3.85 0.49 4678350.00 3.00 -34.08 -39.99 -180.58 30.95 178.47 -132.57 927169.00 2086560.00
168305.00 260.65 7.12 6.32 0.31 8756990.00 3.91 -196.53 23.46 169.60 105.15 30.75 12.16 2705770.00 5040770.00
246001.00 215.57 8.56 6.77 0.52 15176700.00 5.51 -181.43 108.01 43.42 104.19 -73.31 22.59 2654310.00 6341120.00
16666.00 187.44 6.37 4.14 0.15 1308240.00 1.35 -35.93 -92.33 -159.12 -30.36 36.36 -44.55 998265.00 1233500.00
42748.00 194.04 4.32 3.91 0.09 804620.00 0.58 71.76 172.58 -52.14 29.35 -51.67 -3.06 722407.00 856130.00
39344.00 238.94 4.48 4.42 0.71 13830200.00 7.37 131.53 124.04 156.22 -219.54 29.73 -86.36 982463.00 2672690.00
251761.00 258.18 4.45 3.89 0.31 2796600.00 3.97 -172.42 -45.59 186.68 -87.47 -45.34 24.12 1013910.00 1863520.00
296945.00 287.89 4.57 4.29 0.49 7275790.00 7.31 -174.29 118.77 195.96 -153.13 29.04 -10.33 1146120.00 2559030.00
54886.00 241.35 4.36 3.04 0.21 822386.00 0.92 6.38 -147.18 191.18 51.70 -81.81 77.24 617143.00 815024.00
264618.00 186.97 5.19 3.04 0.13 737532.00 0.92 12.50 -13.70 -186.05 -0.07 80.80 7.23 528874.00 720543.00
75633.00 232.86 4.94 3.14 0.33 1153500.00 1.22 -160.03 -93.32 141.09 -83.62 -61.65 125.72 637118.00 1104220.00
118385.00 210.19 7.83 3.37 0.40 2221350.00 2.82 -148.56 -127.42 76.63 80.12 16.25 8.89 717173.00 1528280.00
19878.00 180.72 6.63 5.98 0.35 6993530.00 2.85 100.37 -147.17 -30.41 37.99 -69.98 -82.67 2194760.00 4560030.00
25577.00 260.21 10.61 9.96 0.75 68703200.00 9.24 -99.47 -118.15 209.42 92.96 64.96 -87.84 5235430.00 13294700.00
105850.00 182.21 4.70 4.70 0.17 5192180.00 3.33 78.65 -17.67 -163.40 110.57 85.42 -152.25 1479040.00 2643980.00
176793.00 184.97 5.98 3.89 0.17 1428420.00 1.33 -87.48 9.82 -162.68 -43.18 -45.42 -94.85 991471.00 1363180.00
134249.00 202.44 5.25 4.82 0.49 7799300.00 3.43 -140.00 -140.21 41.51 119.28 101.55 -94.69 1350710.00 3242950.00
243962.00 175.09 5.21 4.17 0.37 4615670.00 4.15 124.65 -98.90 -73.05 -91.41 156.00 50.01 1134730.00 2337820.00
153464.00 213.83 4.39 3.40 0.36 3258930.00 4.76 142.61 146.28 63.17 16.13 41.70 -158.55 742813.00 1564900.00
51814.00 236.22 6.54 4.33 0.22 2455250.00 2.42 -8.43 -154.70 178.31 50.08 9.67 -11.10 1289370.00 2030190.00
53873.00 184.59 5.94 5.00 0.26 3745250.00 3.45 -155.23 -82.34 -56.53 56.39 42.23 100.66 1735530.00 2945660.00
226550.00 291.90 6.74 6.38 0.47 18186000.00 7.06 1.84 -77.12 281.53 68.90 -85.67 109.88 2518820.00 5625180.00
84148.00 182.59 4.22 3.59 0.24 1923890.00 2.20 48.20 60.41 -165.43 -5.90 -57.05 -169.69 879944.00 1460110.00
70297.00 182.49 4.97 4.32 0.34 3100960.00 1.86 -115.52 0.86 -141.27 -21.01 89.60 118.69 1206510.00 2403430.00
282676.00 183.14 5.77 4.11 0.22 2065960.00 1.80 25.07 106.98 -146.52 -29.71 -42.52 157.62 1145590.00 1753930.00
195825.00 200.80 5.30 4.87 0.25 4487890.00 3.38 -169.66 107.41 1.17 88.76 -86.74 -49.01 1629410.00 2786660.00
40870.00 183.87 4.52 4.22 0.20 2282820.00 3.09 134.90 -124.07 -14.66 59.25 -33.35 -94.53 1173360.00 1696970.00
103604.00 182.94 5.11 4.86 0.43 6708900.00 3.42 31.69 96.71 -152.02 41.42 -70.88 184.37 1525220.00 3268900.00
246169.00 184.44 6.66 5.02 0.35 5555630.00 3.49 -55.81 67.61 -162.28 -91.16 -82.64 -29.76 1534020.00 3305860.00
4006.00 183.47 4.04 3.01 0.17 1034090.00 1.54 112.96 -136.87 -46.57 44.50 -25.31 -110.48 595762.00 912356.00
164601.00 236.92 5.91 4.36 0.16 1539690.00 1.06 -89.36 200.28 89.64 21.90 -6.31 43.67 1164860.00 1469730.00
130004.00 179.09 9.35 7.77 0.61 23053000.00 4.44 161.57 5.14 -77.08 -56.82 59.72 124.55 3653000.00 8261710.00
282601.00 274.92 10.30 8.51 0.77 46409100.00 8.45 -90.90 -98.64 239.97 87.82 122.69 1.61 3581340.00 9656510.00
103897.00 190.02 8.15 6.10 0.31 6422560.00 2.91 -140.18 115.00 -56.84 -7.42 48.63 56.07 2539910.00 4661160.00
36774.00 182.48 4.38 4.11 0.28 3087030.00 1.79 129.77 -124.10 -32.48 76.27 -74.68 -126.81 1160870.00 2119510.00
328294.00 250.36 4.69 4.27 0.30 3960510.00 3.17 -51.55 -132.70 205.94 -111.82 -53.39 39.77 1226380.00 2295530.00
62074.00 178.35 6.43 5.50 0.33 6556940.00 2.74 84.71 -112.32 -109.62 -67.89 88.22 -49.10 2025170.00 3981120.00
243401.00 189.26 5.17 4.26 0.20 1917480.00 1.81 -73.01 -173.18 -22.31 39.83 46.64 75.81 1211030.00 1702270.00
142292.00 177.95 4.06 3.87 0.40 6555910.00 5.18 168.51 1.57 -57.16 54.26 -234.62 46.82 911507.00 2065530.00
56858.00 184.76 4.33 4.11 0.28 3667130.00 2.37 8.06 -177.69 -49.99 -47.65 108.76 -185.52 1171240.00 2201620.00
153652.00 184.03 10.40 6.42 0.27 6154080.00 2.22 -40.28 101.93 -147.84 9.94 -27.21 30.92 2860330.00 4731740.00
77236.00 177.34 9.06 7.00 0.35 9885170.00 3.11 100.83 73.64 -125.94 30.66 -62.89 37.84 3167600.00 6395140.00
125648.00 274.28 5.48 3.95 0.05 413245.00 0.73 110.82 60.13 243.58 -25.79 8.37 43.25 389262.00 418919.00
194201.00 182.14 4.54 3.48 0.14 979515.00 1.24 -95.63 30.90 -151.90 73.59 -29.83 104.85 693825.00 944647.00
170230.00 275.11 8.27 7.22 0.44 11934000.00 3.17 15.53 -89.29 259.75 80.91 -112.53 166.24 2969050.00 7128370.00
31078.00 220.59 6.02 5.07 0.14 2160050.00 1.94 61.30 -143.15 156.24 -15.48 72.65 -56.36 1504440.00 1946880.00
162928.00 233.19 5.14 3.18 0.07 416594.00 0.53 71.04 186.74 120.26 -52.36 -57.66 13.37 392745.00 448738.00
170704.00 291.02 5.90 3.19 0.09 510167.00 0.55 94.83 76.89 264.17 -21.29 13.70 54.64 482966.00 529181.00
111540.00 181.16 4.46 3.40 0.50 4663020.00 6.20 157.11 71.99 -54.31 118.67 -37.48 -128.85 632678.00 1595230.00
241894.00 261.15 4.67 3.55 0.18 1080710.00 0.99 30.95 -104.46 237.34 52.27 -118.09 135.37 813140.00 1042430.00
55760.00 235.88 4.70 4.04 0.52 9513630.00 6.91 139.53 1.66 190.19 55.01 173.72 103.23 1000290.00 2274310.00
287814.00 194.79 7.98 6.93 0.26 7505930.00 3.06 23.81 -187.72 46.25 -13.27 -89.85 76.73 3342660.00 5555120.00
199641.00 191.57 5.09 4.71 0.44 6007820.00 3.36 -61.69 167.39 -69.83 -15.54 35.23 155.86 1386250.00 3052480.00
25008.00 234.45 5.05 4.20 0.21 2215780.00 2.36 130.00 115.40 157.32 152.91 -40.96 49.12 1170300.00 1685420.00
212394.00 184.30 6.05 3.25 0.09 543767.00 0.92 -46.40 -35.71 -174.75 -14.31 36.75 -23.99 464238.00 553543.00
53716.00 177.19 17.52 9.46 0.31 15257900.00 3.62 92.44 49.57 -142.81 -54.03 -22.95 -24.40 6009250.00 11168600.00
210032.00 275.82 5.34 4.62 0.22 2902790.00 1.89 51.63 170.59 210.51 -28.63 -71.79 -43.17 1465750.00 2299550.00
10854.00 235.16 4.24 3.72 0.19 1623620.00 1.29 -38.90 -146.65 179.66 86.18 9.93 -124.53 925726.00 1386420.00
140145.00 238.51 7.59 7.35 0.50 22172200.00 7.74 -191.45 -1.75 142.24 54.56 31.74 143.70 3077500.00 7500140.00
255350.00 240.62 11.09 3.44 0.18 1067340.00 1.25 88.60 -79.88 208.96 -113.01 49.35 -71.08 729143.00 967952.00
91764.00 187.64 5.96 3.73 0.15 961796.00 0.59 -36.19 160.94 -89.42 12.30 -4.67 5.84 894473.00 1154210.00
193465.00 218.91 20.84 14.38 0.79 92562600.00 6.18 -76.87 202.04 34.47 -16.40 39.35 7.00 9689200.00 26696100.00
191177.00 196.96 17.02 13.35 0.81 111243000.00 11.08 -100.52 -167.71 23.72 -88.68 -102.54 -28.38 8919040.00 23392100.00
21786.00 183.56 5.30 5.09 0.30 5244130.00 2.00 -46.32 -103.19 -144.57 46.07 84.68 -164.67 1756640.00 3347110.00
151793.00 181.74 9.08 5.41 0.31 5262600.00 2.75 -168.98 37.72 -55.23 8.87 -13.16 9.93 2011940.00 3797710.00
78196.00 180.84 7.75 7.28 0.38 13301000.00 3.20 58.72 133.32 -107.15 -26.30 -50.99 -83.86 3477600.00 7247250.00
138566.00 189.09 6.19 5.99 0.73 25681400.00 6.80 49.54 -179.37 33.53 244.54 -0.90 20.44 2013680.00 4979290.00
257265.00 210.71 5.92 3.43 0.14 868272.00 1.26 -190.86 62.54 63.73 78.48 -11.54 -0.68 671665.00 825061.00
168182.00 265.28 4.20 3.52 0.28 1928410.00 1.66 16.60 -94.97 247.14 72.91 -8.56 -58.37 843222.00 1476950.00
110804.00 176.15 4.32 3.48 0.07 555181.00 0.57 83.30 27.18 -152.81 -38.24 -119.54 -62.16 531018.00 587093.00
82608.00 258.29 4.28 3.73 0.31 5577740.00 6.68 88.78 143.56 195.51 93.61 118.03 112.84 917601.00 1851380.00
9530.00 182.12 4.13 3.58 0.32 2184480.00 1.70 34.67 -72.38 -163.48 191.84 -41.20 -139.37 844678.00 1630570.00
22682.00 183.76 7.17 6.33 0.35 10425200.00 3.96 -34.63 -55.64 -171.67 -27.30 -158.62 -93.71 2709830.00 5381820.00
67561.00 245.22 4.08 3.57 0.36 2308850.00 3.82 -72.27 -122.58 199.70 7.31 -119.98 32.66 821298.00 1637680.00
122484.00 190.51 6.72 5.88 0.47 9749210.00 3.81 -8.35 180.34 -60.85 -77.26 -96.37 90.23 1998190.00 4772490.00
7385.00 179.57 7.19 5.98 0.47 13813500.00 5.11 -116.75 60.89 -122.09 6.51 108.73 180.93 2092550.00 4944240.00
5353.00 201.61 4.39 3.11 0.13 838303.00 1.57 -101.93 -160.44 67.20 14.20 -73.91 -132.25 572045.00 733552.00
52713.00 219.22 7.39 4.69 0.29 3520890.00 2.53 -65.56 -159.08 135.85 -6.85 -13.14 -14.72 1504660.00 2615610.00
23209.00 183.50 4.34 4.04 0.31 2764680.00 2.36 -105.46 -143.08 -45.58 5.52 72.80 146.01 1105970.00 2064080.00
196081.00 246.94 4.45 4.04 0.50 6202610.00 5.35 -185.51 66.90 148.63 166.48 24.78 31.74 938591.00 2274200.00
123306.00 183.20 5.00 3.92 0.24 2770120.00 2.32 -14.00 -45.23 -176.97 151.01 65.02 139.70 1060230.00 1899350.00
241265.00 204.46 4.91 4.55 0.50 7220260.00 5.73 -188.92 -38.65 67.95 45.34 71.63 -179.00 1169890.00 2868980.00
190522.00 178.89 4.23 3.92 0.24 2578540.00 2.31 45.47 -135.83 -107.17 91.02 166.17 1.19 1063740.00 1874850.00
260166.00 190.82 5.36 3.86 0.28 2098340.00 1.76 3.34 -188.17 31.50 -18.79 104.22 -61.96 1019370.00 1703780.00
225969.00 178.37 5.24 4.95 0.25 3850660.00 3.40 -158.12 -49.83 -65.83 18.05 -4.74 147.38 1694110.00 2793920.00
17113.00 181.12 4.46 3.48 0.23 1784380.00 2.82 -142.29 84.26 -73.88 -117.90 12.51 36.45 831619.00 1261550.00
33526.00 269.31 4.30 3.39 0.16 893681.00 1.25 78.54 -63.16 249.74 8.65 -1.64 154.09 682188.00 867068.00
25146.00 182.15 7.61 5.63 0.28 4871150.00 2.09 12.17 -90.62 -157.54 -12.59 -29.62 112.93 2181670.00 3737210.00
35450.00 177.90 5.74 4.19 0.14 1267310.00 1.35 64.81 -78.47 -145.91 12.09 89.18 107.80 936273.00 1204990.00
103166.00 238.68 5.44 5.31 0.66 17547100.00 8.32 136.93 -33.91 192.53 53.77 66.02 -158.65 1441240.00 3815650.00
300017.00 294.63 6.19 5.60 0.54 16025300.00 6.52 -149.05 127.78 219.69 -163.68 23.20 13.33 1812040.00 4354540.00
128950.00 182.22 4.59 4.14 0.49 8443800.00 7.03 167.74 -53.84 46.55 -42.02 74.46 -182.14 1143160.00 2384330.00
90.00 182.43 9.97 5.35 0.28 3974980.00 2.05 -50.59 -42.78 -169.97 11.47 65.73 -40.59 1960470.00 3318840.00
51888.00 274.38 4.19 3.01 0.21 1158570.00 2.01 84.29 119.77 232.03 78.09 -5.69 -50.68 614254.00 894803.00
180849.00 181.98 4.39 4.11 0.40 4539880.00 4.10 -179.64 -9.76 -27.44 10.34 -84.41 -148.50 1101040.00 2314780.00
237977.00 181.04 9.33 7.56 0.36 15826800.00 4.37 -56.22 55.89 -162.76 68.13 -110.49 108.63 3862080.00 7789870.00
364134.00 243.32 5.59 3.60 0.24 1518900.00 1.71 11.07 -124.03 209.04 47.75 -81.00 90.85 893389.00 1287280.00
122086.00 295.46 35.98 30.77 3.33 2121920000.00 35.10 -47.63 -134.40 258.77 38.59 -2.38 -98.91 14980200.00 58783000.00
90740.00 186.08 9.64 7.44 0.57 23978600.00 5.81 -36.25 159.08 -89.46 -18.17 38.14 -153.59 2903470.00 7660060.00
186598.00 260.96 12.01 8.88 0.86 55759200.00 8.61 -15.49 -108.32 236.91 32.81 -93.00 113.63 3676000.00 10359000.00
102580.00 176.89 4.06 3.67 0.25 2059860.00 2.26 56.94 79.86 -147.20 -62.62 4.75 198.52 923589.00 1523110.00
113305.00 179.83 6.03 4.77 0.30 3773230.00 1.93 -90.66 -14.92 -154.59 -2.49 59.88 193.34 1538420.00 2737120.00
270833.00 291.55 4.09 3.48 0.32 2343910.00 2.21 -162.79 76.95 229.31 -32.32 -80.07 36.46 799879.00 1599370.00
113526.00 236.61 4.37 4.15 0.24 3137790.00 4.06 124.90 -59.87 191.84 -66.69 72.15 -86.14 1176940.00 1976720.00
282481.00 276.81 6.10 5.61 0.69 16206400.00 6.52 -168.77 30.80 217.24 138.28 -8.83 -50.25 1603820.00 4284940.00
52697.00 183.46 16.36 10.85 0.42 32826500.00 2.88 -65.94 129.05 -112.50 -36.10 79.34 -96.84 7479000.00 16259500.00
86897.00 228.03 7.25 6.63 0.56 18996300.00 7.26 -177.55 -41.51 136.92 56.97 3.21 148.29 2694520.00 6109220.00
130768.00 281.55 8.75 6.51 0.40 11531300.00 4.04 75.23 2.55 271.30 -1.52 -53.38 -53.84 2876720.00 5829650.00
112569.00 214.71 5.33 4.30 0.17 1602330.00 1.37 -127.00 165.13 51.97 -27.91 96.06 13.13 1119230.00 1443430.00
171380.00 180.69 5.36 5.07 0.24 3688240.00 1.97 67.54 148.44 -77.81 -5.45 -4.02 -101.43 1768800.00 2885340.00
183542.00 273.55 5.58 3.62 0.21 1543920.00 1.68 37.49 -52.99 265.74 -52.13 97.70 -57.71 865322.00 1278710.00
65465.00 200.13 5.54 4.35 0.23 2509210.00 1.84 -89.36 179.02 -4.03 26.85 -67.19 -36.11 1302700.00 2101070.00
62054.00 233.09 25.25 19.63 1.03 250936000.00 9.82 31.80 -150.80 174.87 -51.38 51.03 -89.67 14130800.00 44783600.00
8185.00 250.31 4.43 4.30 0.12 1502340.00 1.35 -142.32 146.56 144.63 -52.60 94.38 145.97 1052640.00 1426910.00
32425.00 189.42 24.99 22.15 2.54 868937000.00 18.04 -123.40 -119.44 -79.92 62.62 -72.62 -148.10 16580000.00 48121900.00
65193.00 180.05 12.43 10.10 0.48 32599500.00 6.93 -140.23 -95.69 -59.97 -51.81 -53.03 70.56 6549550.00 14191400.00
431718.00 255.53 4.24 3.72 0.08 937789.00 0.98 12.15 -107.55 231.47 43.20 -91.20 121.98 739869.00 945195.00
156724.00 180.03 6.08 5.38 0.25 6152250.00 2.72 -51.79 97.38 -142.29 -42.27 95.02 148.41 2012030.00 3722930.00
110768.00 221.40 7.35 3.69 0.21 1467540.00 1.69 109.80 147.29 123.56 96.19 115.94 25.59 898011.00 1210300.00
1977.00 193.00 4.64 3.83 0.13 761191.00 0.34 -130.42 141.18 -17.53 71.57 -14.26 50.95 858128.00 1215310.00
25510.00 178.41 4.18 3.70 0.21 1911630.00 2.24 107.74 -135.79 -42.25 -44.72 192.29 33.16 932880.00 1487620.00
330342.00 239.64 6.37 4.78 0.18 2550610.00 1.91 -22.14 -129.83 200.20 -19.51 -30.87 -17.67 1532180.00 2202230.00
34300.00 192.74 4.26 3.53 0.13 1097480.00 1.27 14.39 184.67 -53.29 -17.21 -81.81 101.19 765417.00 1017590.00
23910.00 215.38 5.22 3.79 0.11 1049740.00 2.18 36.55 -149.98 150.19 -14.86 -3.84 101.00 752310.00 942922.00
179258.00 177.56 4.65 3.71 0.15 1084240.00 1.67 28.75 -144.80 -98.65 -31.30 27.76 129.60 773104.00 1011280.00
177382.00 258.95 4.38 4.33 0.08 1809380.00 3.00 -38.09 -102.34 234.80 98.72 125.09 -72.67 1011400.00 1377210.00
92314.00 181.07 4.91 4.28 0.27 2391780.00 1.41 3.00 -75.62 -164.50 89.46 -35.25 -167.02 1262070.00 2110150.00
154366.00 258.97 4.15 3.57 0.17 2061610.00 2.88 111.26 -21.49 232.87 -103.78 26.21 -64.34 859548.00 1473840.00
11728.00 206.55 5.47 5.31 0.46 11936400.00 4.77 158.49 20.22 130.90 179.35 4.69 -70.00 1746680.00 3901150.00
150633.00 191.66 6.24 3.82 0.06 419852.00 0.20 -113.12 -151.16 32.98 -91.12 -78.67 -16.78 501853.00 539483.00
86262.00 266.97 4.60 3.32 0.18 1422890.00 2.11 5.80 -79.40 254.83 42.46 80.48 -54.43 749388.00 1111090.00
509108.00 174.74 5.64 4.85 0.47 5402070.00 2.59 76.44 93.36 -126.38 42.48 27.97 166.89 1259330.00 3263890.00
212730.00 166.81 8.00 5.07 0.34 4442070.00 2.00 133.87 -73.34 -67.27 -36.97 10.33 -47.32 1676260.00 3355030.00
233929.00 196.17 4.23 3.91 0.16 1382240.00 1.33 -60.88 -176.96 58.83 27.10 2.66 83.99 949666.00 1278700.00
70320.00 260.44 11.98 9.53 0.81 47584100.00 6.68 83.98 138.93 203.65 61.21 25.49 -81.03 4377690.00 11927500.00
125553.00 193.63 4.66 4.50 0.26 5668960.00 4.32 -170.87 -79.34 44.72 115.51 112.18 -178.77 1407210.00 2690150.00
21977.00 180.09 4.40 3.88 0.27 3085680.00 3.02 -111.61 108.82 -90.18 -126.33 10.46 -117.59 1044560.00 1874410.00
233340.00 184.06 8.08 6.63 0.37 11771200.00 5.40 155.22 98.59 -8.07 -122.99 -29.86 56.50 2950230.00 5907910.00
16998.00 226.78 9.87 7.44 0.46 16122200.00 4.34 -19.13 -147.09 171.54 -35.09 59.12 99.79 3307610.00 7698790.00
130294.00 258.66 10.43 5.90 0.32 6410970.00 2.84 16.59 -93.39 240.64 39.51 68.69 -43.60 2307740.00 4341000.00
84550.00 248.12 53.10 39.47 3.06 3072710000.00 32.40 22.21 -211.07 128.51 19.70 33.13 -42.64 36810100.00 125811000.00
153576.00 176.75 4.00 3.69 0.29 3890550.00 5.06 174.75 11.16 24.09 167.36 138.72 15.56 934911.00 1680210.00
170036.00 178.58 6.27 4.87 0.20 2697960.00 1.48 -29.04 106.60 -140.30 -4.21 97.57 -78.38 1627450.00 2419720.00
178228.00 177.91 6.18 4.29 0.17 1579390.00 1.83 -6.92 71.25 -162.87 -23.52 25.52 23.50 1156120.00 1475390.00
262906.00 165.58 6.63 5.12 0.51 7243570.00 4.67 143.12 -22.35 -80.22 -39.28 92.47 133.79 1354620.00 3625460.00
99956.00 183.08 5.30 4.86 0.37 6480790.00 4.49 -7.33 162.61 -83.80 -44.63 55.61 -149.30 1510860.00 3112240.00
126940.00 170.79 7.24 6.58 0.30 9676260.00 5.38 167.96 18.06 -25.19 -151.88 14.63 36.58 2999350.00 5600750.00
41841.00 214.66 6.95 6.18 0.56 16741400.00 5.22 -151.12 -96.08 118.37 104.83 69.12 -108.75 2255260.00 5292490.00
43225.00 177.53 8.71 6.12 0.41 8383310.00 3.90 -125.80 85.08 -91.93 90.58 -17.28 60.65 2298510.00 5054370.00
217460.00 181.55 4.13 3.37 0.12 675140.00 0.94 65.73 159.72 -55.95 -42.95 -73.05 7.75 557197.00 669078.00
